# FRI-06 C08 retained terminal diagnostic census
# report_sha256=69d6dc3764e0f119fcba3f6608bc51664d886f6279d18fdf23ac2b7f372e2ff4
# activation_union_sha256=3a0f78a7fdefc9f49feee9f0fcb5a035bc87f381f8fc8d96049eaa0cdcbc2eb1
family	source	variant	result	category	representative_error
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col1_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col1_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col1_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col1_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col1_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col1_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col2_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col2_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported vertical <br> line-break semantics	html/subgrid/subgrid_baseline_inline_column_parent_col3_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_inline_column_parent_col3_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row1_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row1_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_inner_row2_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_inner_row2_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_outer_row3_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_outer_row3_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row1_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row1_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row2_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row2_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_first.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_first__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_first.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_first__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_first.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_first__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_first.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_first__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_last.html	border_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_last__border_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_last.html	border_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_last__border_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_last.html	content_box_ltr	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_last__content_box_ltr: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported <br> outside block inline-run semantics	html/subgrid/subgrid_baseline_nested_block_parent_row3_last.html	content_box_rtl	FAIL	artifact.atomic_marker_on_blockified_non_atomic	subgrid_baseline_nested_block_parent_row3_last__content_box_rtl: layout failed: LayoutErrorOf { site: Node(4), operation: RootLayout, kind: InvalidInput(AtomicInlineParticipation { reason: UnexpectedForNonAtomic }) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_first_item.html	border_box_ltr	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_first_item__border_box_ltr: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_first_item.html	border_box_rtl	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_first_item__border_box_rtl: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_first_item.html	content_box_ltr	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_first_item__content_box_ltr: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_first_item.html	content_box_rtl	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_first_item__content_box_rtl: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_second_item.html	border_box_ltr	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_second_item__border_box_ltr: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_second_item.html	border_box_rtl	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_second_item__border_box_rtl: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
Unsupported mixed text/element content	html/subgrid/subgrid_baseline_standalone_axis_second_item.html	content_box_ltr	FAIL	adapter.grid_inline_text_missing_anonymous_box	subgrid_baseline_standalone_axis_second_item__content_box_ltr: layout failed: LayoutErrorOf { site: Node(0), operation: RootLayout, kind: UnsupportedCapability(LaterFriBehavior) }
